UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
4304,L51483,L,301.7,310.2,1435.0,48.1,12,0,0,0,0,0,0
4305,L51484,L,301.6,310.1,1694.0,26.3,14,0,0,0,0,0,0
4306,L51485,L,301.6,310.1,1687.0,26.6,16,0,0,0,0,0,0
4307,L51486,L,301.6,310.0,1869.0,22.9,18,0,0,0,0,0,0
4308,L51487,L,301.4,309.9,1259.0,63.9,20,1,0,1,0,0,0
4309,H33722,H,301.4,309.9,1460.0,47.2,22,0,0,0,0,0,0
4310,M19169,M,301.3,309.9,1501.0,39.5,27,0,0,0,0,0,0
4311,L51490,L,301.4,310.0,1776.0,25.6,30,0,0,0,0,0,0
4312,M19171,M,301.5,310.1,1468.0,40.8,32,0,0,0,0,0,0
4313,L51492,L,301.5,310.1,1430.0,46.5,35,0,0,0,0,0,0
4314,L51493,L,301.4,310.1,1502.0,46.6,37,0,0,0,0,0,0
4315,H33728,H,301.4,310.1,1623.0,32.3,39,0,0,0,0,0,0
4316,M19175,M,301.4,310.0,1651.0,29.8,44,0,0,0,0,0,0
4317,L51496,L,301.5,310.1,1639.0,33.4,47,0,0,0,0,0,0
4318,M19177,M,301.5,310.0,1417.0,44.6,49,0,0,0,0,0,0
4319,L51498,L,301.5,310.1,1541.0,42.2,52,0,0,0,0,0,0
4320,M19179,M,301.6,310.2,1411.0,45.1,54,0,0,0,0,0,0
4321,L51500,L,301.7,310.3,1397.0,44.6,57,0,0,0,0,0,0
4322,L51501,L,301.7,310.2,1686.0,28.9,59,0,0,0,0,0,0
4323,M19182,M,301.7,310.1,1431.0,44.0,61,0,0,0,0,0,0
4324,L51503,L,301.8,310.3,1341.0,50.5,64,1,0,1,0,0,0
4325,L51504,L,301.7,310.2,1486.0,43.0,66,0,0,0,0,0,0
4326,L51505,L,301.6,310.2,1384.0,57.1,68,0,0,0,0,0,0
4327,L51506,L,301.6,310.1,1362.0,55.8,70,1,0,1,0,0,0
4328,H33741,H,301.7,310.1,1660.0,29.3,72,0,0,0,0,0,0
4329,L51508,L,301.6,310.1,1326.0,48.2,77,1,0,1,0,0,0
4330,L51509,L,301.6,310.0,1566.0,30.3,79,0,0,0,0,0,0
4331,L51510,L,301.5,309.8,1549.0,38.5,81,0,0,0,0,0,0
4332,M19191,M,301.6,309.9,1746.0,31.1,83,0,0,0,0,0,0
4333,M19192,M,301.7,309.9,1452.0,41.5,86,0,0,0,0,0,0
4334,L51513,L,301.6,309.8,1588.0,33.9,89,0,0,0,0,0,0
4335,L51514,L,301.6,309.8,1472.0,42.5,91,0,0,0,0,0,0
4336,L51515,L,301.7,309.9,1607.0,37.7,93,0,0,0,0,0,0
4337,H33750,H,301.6,309.9,1423.0,53.6,95,0,0,0,0,0,0
4338,L51517,L,301.6,309.9,1440.0,43.4,100,0,0,0,0,0,0
4339,L51518,L,301.6,309.9,1397.0,43.7,102,0,0,0,0,0,0
4340,L51519,L,301.7,309.9,1524.0,46.6,104,0,0,0,0,0,0
4341,M19200,M,301.7,309.9,1533.0,40.9,106,0,0,0,0,0,0
4342,L51521,L,301.7,309.8,1398.0,46.0,109,0,0,0,0,0,0
4343,M19202,M,301.7,309.8,1284.0,68.2,111,1,0,1,1,0,0
4344,L51523,L,301.7,309.8,1491.0,39.3,114,0,0,0,0,0,0
4345,H33758,H,301.8,309.9,1418.0,51.3,116,0,0,0,0,0,0
4346,M19205,M,301.8,309.8,1546.0,39.8,121,0,0,0,0,0,0
4347,L51526,L,301.8,309.7,1598.0,30.4,124,0,0,0,0,0,0
4348,H33761,H,301.9,309.8,1724.0,27.5,126,0,0,0,0,0,0
4349,L51528,L,301.9,309.8,1507.0,44.7,131,0,0,0,0,0,0
4350,L51529,L,301.9,309.7,1595.0,31.4,133,0,0,0,0,0,0
4351,M19210,M,301.9,309.7,1568.0,37.5,135,0,0,0,0,0,0
4352,L51531,L,301.8,309.6,1432.0,43.7,138,0,0,0,0,0,0
4353,L51532,L,301.9,309.7,1424.0,42.8,140,0,0,0,0,0,0
4354,M19213,M,302.0,309.7,1386.0,62.7,142,1,0,0,1,0,0
4355,L51534,L,302.0,309.8,1456.0,58.1,145,0,0,0,0,0,0
4356,H33769,H,302.0,309.8,1280.0,57.3,147,1,0,1,0,0,0
4357,L51536,L,302.0,309.8,1649.0,31.0,152,0,0,0,0,0,0
4358,L51537,L,302.0,309.9,1407.0,52.8,154,0,0,0,0,0,0
4359,H33772,H,302.0,309.9,1606.0,34.5,156,0,0,0,0,0,0
4360,M19219,M,302.1,310.0,1531.0,38.0,161,0,0,0,0,0,0
4361,L51540,L,302.1,310.1,1543.0,35.8,164,0,0,0,0,0,0
4362,M19221,M,302.1,310.1,1379.0,48.2,166,1,0,1,0,0,0
4363,L51542,L,302.1,310.1,1447.0,46.6,169,0,0,0,0,0,0
4364,H33777,H,302.1,310.1,1844.0,24.6,171,0,0,0,0,0,0
4365,H33778,H,302.1,310.1,1615.0,29.9,176,0,0,0,0,0,0
4366,L51545,L,302.0,310.0,1449.0,48.8,181,0,0,0,0,0,0
4367,L51546,L,302.0,309.9,1388.0,51.4,183,0,0,0,0,0,0
4368,H33781,H,302.0,309.9,1447.0,42.8,185,0,0,0,0,0,0
4369,L51548,L,302.0,310.0,1664.0,28.6,190,0,0,0,0,0,0
4370,H33783,H,302.0,309.9,1735.0,27.2,192,0,0,0,0,0,0
4371,L51550,L,302.0,309.9,1308.0,57.6,197,1,0,1,0,1,0
4372,L51551,L,302.0,309.8,1480.0,40.0,199,0,0,0,0,0,0
4373,M19232,M,301.9,309.6,1439.0,41.7,201,0,0,0,0,0,0
4374,M19233,M,301.9,309.7,1533.0,35.9,204,0,0,0,0,0,0
4375,L51554,L,302.0,309.7,1551.0,34.8,207,0,0,0,0,0,0
4376,L51555,L,302.0,309.7,1414.0,36.3,209,0,0,0,0,0,0
4377,M19236,M,301.9,309.6,1551.0,34.6,211,0,0,0,0,0,0
4378,M19237,M,301.8,309.6,1436.0,49.0,214,0,0,0,0,0,0
4379,M19238,M,301.9,309.6,1385.0,45.8,217,0,0,0,0,0,0
4380,M19239,M,301.8,309.5,1732.0,30.1,220,0,0,0,0,0,0
4381,L51560,L,301.9,309.6,1410.0,49.0,223,0,0,0,0,0,0
4382,L51561,L,301.9,309.6,1446.0,43.2,225,0,0,0,0,0,0
4383,L51562,L,301.8,309.5,1525.0,39.6,227,0,0,0,0,0,0
4384,L51563,L,301.7,309.5,1298.0,65.5,229,1,0,1,0,1,0
4385,L51564,L,301.8,309.6,1443.0,42.7,231,0,0,0,0,0,0
4386,L51565,L,301.8,309.7,1442.0,45.3,233,1,1,0,0,0,0
4387,L51566,L,301.9,309.7,1719.0,31.9,0,0,0,0,0,0,0
4388,L51567,L,302.0,309.8,1532.0,39.4,2,0,0,0,0,0,0
4389,L51568,L,302.0,309.8,1701.0,27.2,4,0,0,0,0,0,0
4390,M19249,M,302.1,310.0,1355.0,45.1,6,1,0,1,0,0,0
4391,M19250,M,302.2,310.1,1421.0,45.4,9,0,0,0,0,0,0
4392,M19251,M,302.2,310.1,1368.0,51.6,12,1,0,1,0,0,0
4393,L51572,L,302.2,310.1,1458.0,45.1,15,0,0,0,0,0,0
4394,M19253,M,302.2,310.1,1572.0,34.6,17,0,0,0,0,0,0
4395,L51574,L,302.2,310.0,1483.0,48.7,20,0,0,0,0,0,0
4396,L51575,L,302.3,310.1,1513.0,40.4,22,0,0,0,0,0,0
4397,H33810,H,302.3,310.1,1383.0,42.9,24,0,0,0,0,0,0
4398,L51577,L,302.4,310.2,1539.0,37.7,29,0,0,0,0,0,0
4399,M19258,M,302.3,310.1,1563.0,37.8,31,0,0,0,0,0,0
4400,L51579,L,302.3,310.1,1653.0,29.7,34,0,0,0,0,0,0
4401,L51580,L,302.3,310.1,1353.0,50.9,36,1,0,1,0,0,0
4402,H33815,H,302.2,310.0,1468.0,43.6,38,0,0,0,0,0,0
4403,H33816,H,302.3,310.2,1506.0,33.8,43,0,0,0,0,0,0
4404,L51583,L,302.3,310.1,1388.0,49.9,48,0,0,0,0,0,0
4405,M19264,M,302.4,310.2,1485.0,45.9,50,0,0,0,0,0,0
4406,L51585,L,302.4,310.2,1331.0,45.5,53,1,0,1,0,0,0
4407,L51586,L,302.5,310.3,1326.0,58.5,55,1,0,1,0,0,0
4408,L51587,L,302.3,310.2,1394.0,55.4,57,0,0,0,0,0,0
4409,L51588,L,302.4,310.1,2009.0,18.9,59,0,0,0,0,0,0
4410,M19269,M,302.4,310.1,1358.0,54.6,61,1,0,1,0,0,0
4411,L51590,L,302.5,310.2,1586.0,32.2,64,0,0,0,0,0,0
4412,L51591,L,302.5,310.3,1688.0,31.6,66,0,0,0,0,0,0
4413,L51592,L,302.6,310.5,1450.0,43.2,68,0,0,0,0,0,0
4414,M19273,M,302.7,310.5,1398.0,47.3,70,0,0,0,0,0,0
4415,L51594,L,302.7,310.5,1520.0,39.3,73,0,0,0,0,0,0
4416,L51595,L,302.6,310.4,1514.0,42.7,75,0,0,0,0,0,0
4417,M19276,M,302.6,310.4,1532.0,36.1,77,0,0,0,0,0,0
4418,L51597,L,302.6,310.4,1365.0,66.8,80,1,0,1,1,0,0
4419,L51598,L,302.6,310.3,1642.0,33.2,82,0,0,0,0,0,0
4420,M19279,M,302.6,310.2,2676.0,10.8,84,1,0,0,1,0,0
4421,H33834,H,302.6,310.2,1873.0,21.3,87,0,0,0,0,0,0
4422,L51601,L,302.6,310.2,1325.0,62.4,92,1,0,1,0,0,0
4423,M19282,M,302.6,310.2,2157.0,17.2,94,0,0,0,0,0,0
4424,M19283,M,302.6,310.2,1563.0,39.0,97,0,0,0,0,0,0
4425,M19284,M,302.6,310.2,1631.0,31.0,100,0,0,0,0,0,0
4426,L51605,L,302.5,310.2,1547.0,36.9,103,0,0,0,0,0,0
4427,L51606,L,302.6,310.3,1479.0,40.4,105,0,0,0,0,0,0
4428,M19287,M,302.4,310.1,1379.0,48.9,107,1,0,1,0,0,0
4429,L51608,L,302.4,310.1,1906.0,21.2,110,0,0,0,0,0,0
4430,M19289,M,302.3,310.1,1731.0,33.4,112,0,0,0,0,0,0
4431,H33844,H,302.3,310.1,1688.0,30.4,115,0,0,0,0,0,0
4432,H33845,H,302.3,310.2,1443.0,54.6,120,0,0,0,0,0,0
4433,L51612,L,302.4,310.2,1445.0,46.4,125,0,0,0,0,0,0
4434,H33847,H,302.4,310.2,1435.0,44.9,127,0,0,0,0,0,0
4435,L51614,L,302.4,310.1,1556.0,32.9,132,0,0,0,0,0,0
4436,L51615,L,302.3,310.1,1321.0,52.7,134,1,0,1,0,0,0
4437,M19296,M,302.4,310.1,1577.0,35.8,136,0,0,0,0,0,0
4438,L51617,L,302.4,310.2,1578.0,31.2,139,0,0,0,0,0,0
4439,L51618,L,302.4,310.1,1418.0,52.3,141,0,0,0,0,0,0
4440,M19299,M,302.4,310.2,1392.0,55.8,143,0,0,0,0,0,0
4441,L51620,L,302.5,310.3,1446.0,44.0,146,0,0,0,0,0,0
4442,L51621,L,302.5,310.2,1329.0,50.6,148,1,0,1,0,0,0
4443,L51622,L,302.5,310.2,1563.0,34.8,150,0,0,0,0,0,0
4444,L51623,L,302.5,310.3,1405.0,57.4,152,0,0,0,0,0,0
4445,L51624,L,302.4,310.2,2224.0,16.0,154,0,0,0,0,0,0
4446,L51625,L,302.5,310.2,1716.0,29.9,156,0,0,0,0,0,0
4447,L51626,L,302.5,310.3,1584.0,35.5,158,0,0,0,0,0,0
4448,M19307,M,302.5,310.3,1488.0,41.8,160,0,0,0,0,0,0
4449,L51628,L,302.4,310.3,1374.0,51.2,163,1,0,1,0,0,0
4450,M19309,M,302.4,310.3,1378.0,54.3,165,1,0,1,0,0,0
4451,L51630,L,302.5,310.3,1551.0,37.3,168,0,0,0,0,0,0
4452,L51631,L,302.5,310.3,1549.0,40.9,170,0,0,0,0,0,0
4453,M19312,M,302.5,310.3,1447.0,39.2,172,0,0,0,0,0,0
4454,L51633,L,302.4,310.2,1400.0,53.7,175,0,0,0,0,0,0
4455,L51634,L,302.4,310.1,1401.0,48.8,177,0,0,0,0,0,0
4456,H33869,H,302.4,310.1,1597.0,28.9,179,0,0,0,0,0,0
4457,L51636,L,302.3,310.1,1487.0,46.0,184,0,0,0,0,0,0
4458,M19317,M,302.5,310.3,1710.0,27.3,186,0,0,0,0,0,0
4459,L51638,L,302.6,310.4,1478.0,47.7,189,0,0,0,0,0,0
4460,L51639,L,302.6,310.4,1743.0,26.3,191,0,0,0,0,0,0
4461,L51640,L,302.6,310.5,1596.0,32.8,193,0,0,0,0,0,0
4462,L51641,L,302.7,310.5,1642.0,30.8,195,0,0,0,0,0,0
4463,L51642,L,302.7,310.5,1263.0,67.8,197,1,0,1,0,1,0
4464,L51643,L,302.8,310.6,2016.0,19.9,199,0,0,0,0,0,0
4465,L51644,L,302.8,310.6,1671.0,30.5,201,0,0,0,0,0,0
4466,L51645,L,302.8,310.6,1404.0,43.2,203,0,0,0,0,0,0
4467,L51646,L,302.8,310.6,1470.0,41.1,205,0,0,0,0,0,0
4468,L51647,L,302.8,310.6,1617.0,37.9,207,0,0,0,0,0,0
4469,L51648,L,302.7,310.5,1725.0,29.0,209,0,0,0,0,0,0
4470,L51649,L,302.7,310.5,1446.0,40.9,211,1,1,0,0,0,0
4471,L51650,L,302.7,310.6,1564.0,34.3,0,0,0,0,0,0,0
4472,L51651,L,302.8,310.6,1670.0,29.1,2,0,0,0,0,0,0
4473,L51652,L,302.7,310.6,1501.0,48.7,4,0,0,0,0,0,0
4474,L51653,L,302.7,310.5,1551.0,35.9,6,0,0,0,0,0,0
4475,L51654,L,302.7,310.5,1563.0,35.0,8,0,0,0,0,0,0
4476,L51655,L,302.7,310.5,1351.0,41.8,10,1,0,1,0,0,0
4477,L51656,L,302.6,310.4,1415.0,52.1,12,0,0,0,0,0,0
4478,L51657,L,302.6,310.3,1647.0,34.2,14,0,0,0,0,0,0
4479,L51658,L,302.5,310.2,1477.0,41.6,16,0,0,0,0,0,0
4480,L51659,L,302.6,310.2,1923.0,21.5,18,0,0,0,0,0,0
4481,H33894,H,302.7,310.4,1305.0,55.2,20,1,0,1,0,0,0
4482,M19341,M,302.6,310.4,1544.0,35.1,25,0,0,0,0,0,0
4483,H33896,H,302.7,310.5,1568.0,36.9,28,0,0,0,0,0,0
4484,L51663,L,302.7,310.4,1489.0,42.7,33,0,0,0,0,0,0
4485,M19344,M,302.6,310.4,1451.0,43.1,35,0,0,0,0,0,0
4486,L51665,L,302.7,310.4,1542.0,35.7,38,0,0,0,0,0,0
4487,M19346,M,302.6,310.5,1965.0,20.2,40,0,0,0,0,0,0
4488,L51667,L,302.5,310.5,1436.0,36.5,43,0,0,0,0,0,0
4489,M19348,M,302.5,310.4,1509.0,37.6,45,0,0,0,0,0,0
4490,L51669,L,302.5,310.4,1487.0,40.2,48,0,0,0,0,0,0
4491,L51670,L,302.5,310.4,1967.0,20.3,50,0,0,0,0,0,0
4492,H33905,H,302.6,310.4,1409.0,53.3,52,0,0,0,0,0,0
4493,M19352,M,302.6,310.5,1420.0,56.4,57,0,0,0,0,0,0
4494,L51673,L,302.7,310.5,1511.0,37.7,60,0,0,0,0,0,0
4495,H33908,H,302.6,310.4,1649.0,30.1,62,0,0,0,0,0,0
4496,L51675,L,302.6,310.4,1359.0,57.2,67,1,0,1,0,0,0
4497,M19356,M,302.5,310.4,1605.0,36.0,69,0,0,0,0,0,0
4498,L51677,L,302.5,310.3,1523.0,36.0,72,0,0,0,0,0,0
4499,H33912,H,302.6,310.4,1614.0,36.0,74,0,0,0,0,0,0
4500,H33913,H,302.6,310.3,1721.0,27.4,79,0,0,0,0,0,0
4501,L51680,L,302.6,310.4,1638.0,36.2,84,0,0,0,0,0,0
4502,L51681,L,302.5,310.2,1307.0,54.0,86,1,0,1,0,0,0
4503,L51682,L,302.4,310.2,1642.0,28.3,88,0,0,0,0,0,0
4504,M19363,M,302.5,310.2,1751.0,30.5,90,0,0,0,0,0,0
4505,L51684,L,302.4,310.1,1645.0,31.6,93,0,0,0,0,0,0
4506,L51685,L,302.4,310.1,1426.0,46.8,95,0,0,0,0,0,0
4507,M19366,M,302.4,310.1,1520.0,36.6,97,0,0,0,0,0,0
4508,L51687,L,302.4,310.1,1709.0,31.8,100,0,0,0,0,0,0
4509,L51688,L,302.4,310.0,1426.0,46.6,102,0,0,0,0,0,0
4510,L51689,L,302.4,310.1,1429.0,43.7,104,0,0,0,0,0,0
4511,L51690,L,302.4,310.2,1346.0,62.4,106,1,0,1,0,0,0
4512,L51691,L,302.5,310.2,1454.0,43.0,108,0,0,0,0,0,0
4513,M19372,M,302.5,310.3,1411.0,49.5,110,0,0,0,0,0,0
4514,L51693,L,302.4,310.3,1900.0,24.4,113,0,0,0,0,0,0
4515,L51694,L,302.4,310.3,1479.0,36.2,115,0,0,0,0,0,0
4516,L51695,L,302.5,310.4,1415.0,48.2,117,0,0,0,0,0,0
4517,L51696,L,302.5,310.3,1539.0,39.0,119,0,0,0,0,0,0
4518,L51697,L,302.4,310.3,1520.0,31.6,121,0,0,0,0,0,0
4519,L51698,L,302.4,310.3,1480.0,45.8,123,0,0,0,0,0,0
4520,L51699,L,302.4,310.4,1666.0,29.7,125,0,0,0,0,0,0
4521,L51700,L,302.4,310.4,1456.0,47.6,127,0,0,0,0,0,0
4522,L51701,L,302.4,310.4,1865.0,23.9,129,0,0,0,0,0,0
4523,M19382,M,302.5,310.5,1918.0,21.6,131,0,0,0,0,0,0
4524,L51703,L,302.5,310.4,1488.0,48.4,134,0,0,0,0,0,0
4525,M19384,M,302.5,310.5,1527.0,38.8,136,0,0,0,0,0,0
4526,M19385,M,302.4,310.4,1463.0,42.2,139,0,0,0,0,0,0
4527,L51706,L,302.4,310.4,1521.0,38.5,142,0,0,0,0,0,0
4528,M19387,M,302.4,310.5,1372.0,45.7,144,1,0,1,0,0,0
4529,L51708,L,302.5,310.5,1507.0,39.5,147,0,0,0,0,0,0
4530,M19389,M,302.4,310.4,1586.0,34.3,149,0,0,0,0,0,0
4531,L51710,L,302.5,310.4,1487.0,42.0,152,0,0,0,0,0,0
4532,L51711,L,302.5,310.5,1520.0,41.2,154,0,0,0,0,0,0
4533,H33946,H,302.5,310.4,1422.0,41.9,156,0,0,0,0,0,0
4534,M19393,M,302.4,310.3,1375.0,52.5,161,1,0,1,0,0,0
4535,L51714,L,302.4,310.2,1633.0,28.0,164,0,0,0,0,0,0
4536,L51715,L,302.4,310.2,1503.0,36.2,166,0,0,0,0,0,0
4537,L51716,L,302.4,310.2,1351.0,45.1,168,1,0,1,0,0,0
4538,L51717,L,302.3,310.2,1548.0,35.3,170,0,0,0,0,0,0
4539,L51718,L,302.4,310.3,1923.0,23.3,172,0,0,0,0,0,0
4540,L51719,L,302.5,310.3,1592.0,32.6,174,0,0,0,0,0,0
4541,M19400,M,302.5,310.4,1580.0,35.6,176,0,0,0,0,0,0
4542,L51721,L,302.5,310.4,1427.0,46.8,179,0,0,0,0,0,0
4543,M19402,M,302.5,310.4,1581.0,32.7,181,0,0,0,0,0,0
4544,M19403,M,302.6,310.5,1542.0,39.9,184,0,0,0,0,0,0
4545,L51724,L,302.5,310.4,1349.0,55.1,187,1,0,1,0,0,0
4546,L51725,L,302.5,310.5,1463.0,43.0,189,0,0,0,0,0,0
4547,M19406,M,302.5,310.4,1429.0,43.2,191,0,0,0,0,0,0
4548,M19407,M,302.5,310.4,1451.0,53.6,194,0,0,0,0,0,0
4549,L51728,L,302.6,310.5,1511.0,37.2,197,0,0,0,0,0,0
4550,L51729,L,302.6,310.6,1549.0,37.5,199,0,0,0,0,0,0
4551,M19410,M,302.5,310.5,1507.0,40.2,201,0,0,0,0,0,0
4552,M19411,M,302.6,310.5,1524.0,33.7,204,0,0,0,0,0,0
4553,M19412,M,302.7,310.5,1880.0,22.7,207,0,0,0,0,0,0
4554,L51733,L,302.6,310.5,1461.0,45.4,0,0,0,0,0,0,0
4555,L51734,L,302.6,310.5,1748.0,28.2,2,0,0,0,0,0,0
4556,L51735,L,302.7,310.6,1690.0,26.7,4,0,0,0,0,0,0
4557,M19416,M,302.7,310.6,1349.0,51.2,6,1,0,1,0,0,0
4558,L51737,L,302.7,310.6,1686.0,26.3,9,0,0,0,0,0,0
4559,L51738,L,302.7,310.7,1369.0,47.5,11,1,0,1,0,0,0
4560,L51739,L,302.7,310.7,1433.0,43.7,13,0,0,0,0,0,0
4561,L51740,L,302.7,310.7,1597.0,41.9,15,0,0,0,0,0,0
4562,L51741,L,302.9,310.8,1610.0,32.2,17,0,0,0,0,0,0
4563,L51742,L,302.7,310.7,1398.0,57.7,19,0,0,0,0,0,0
4564,L51743,L,302.7,310.7,1977.0,20.0,21,0,0,0,0,0,0
4565,L51744,L,302.8,310.8,1516.0,39.5,23,0,0,0,0,0,0
4566,H33979,H,302.7,310.8,1275.0,55.0,25,1,0,1,0,0,0
4567,L51746,L,302.8,310.8,1402.0,50.5,30,0,0,0,0,0,0
4568,M19427,M,302.8,310.8,1451.0,44.7,32,0,0,0,0,0,0
4569,M19428,M,302.7,310.8,1555.0,36.1,35,0,0,0,0,0,0
4570,L51749,L,302.8,310.9,1636.0,35.0,38,0,0,0,0,0,0
4571,L51750,L,302.8,310.9,1312.0,52.2,40,1,0,1,0,0,0
4572,L51751,L,302.8,310.9,1708.0,29.8,42,0,0,0,0,0,0
4573,M19432,M,302.9,311.0,1556.0,36.5,44,0,0,0,0,0,0
4574,H33987,H,302.8,311.0,1436.0,43.5,47,0,0,0,0,0,0
4575,M19434,M,302.9,311.0,1402.0,40.7,52,0,0,0,0,0,0
4576,M19435,M,302.9,311.0,1437.0,49.9,55,0,0,0,0,0,0
4577,M19436,M,302.9,311.1,1926.0,21.8,58,0,0,0,0,0,0
4578,L51757,L,303.0,311.2,1800.0,23.7,61,0,0,0,0,0,0
4579,L51758,L,303.0,311.2,1641.0,32.6,63,0,0,0,0,0,0
4580,L51759,L,303.0,311.2,1374.0,48.2,65,1,0,1,0,0,0
4581,L51760,L,303.0,311.2,1494.0,37.0,67,0,0,0,0,0,0
4582,L51761,L,303.0,311.2,1601.0,32.9,69,0,0,0,0,0,0
4583,L51762,L,302.9,311.2,1634.0,36.9,71,0,0,0,0,0,0
4584,M19443,M,302.9,311.2,1467.0,37.7,73,0,0,0,0,0,0
4585,L51764,L,302.8,311.1,1550.0,32.3,76,0,0,0,0,0,0
4586,L51765,L,302.8,311.1,1563.0,32.2,78,0,0,0,0,0,0
4587,L51766,L,302.7,310.9,1395.0,48.3,80,0,0,0,0,0,0
4588,M19447,M,302.8,311.0,1507.0,33.4,82,0,0,0,0,0,0
4589,L51768,L,302.8,311.0,1564.0,38.5,85,0,0,0,0,0,0
4590,L51769,L,302.8,311.1,1721.0,30.0,87,0,0,0,0,0,0
4591,L51770,L,302.8,311.1,1456.0,36.1,89,0,0,0,0,0,0
4592,H34005,H,302.9,311.2,2102.0,17.8,91,0,0,0,0,0,0
4593,L51772,L,302.9,311.1,1555.0,33.9,96,0,0,0,0,0,0
4594,L51773,L,303.0,311.2,1409.0,41.9,98,0,0,0,0,0,0
4595,M19454,M,303.0,311.2,1387.0,41.4,100,0,0,0,0,0,0
4596,M19455,M,303.0,311.2,1460.0,43.9,103,0,0,0,0,0,0
4597,L51776,L,303.0,311.2,1361.0,47.6,106,1,0,1,0,0,0
4598,M19457,M,303.0,311.1,1490.0,43.0,108,0,0,0,0,0,0
4599,L51778,L,303.1,311.2,1399.0,49.2,111,0,0,0,0,0,0
4600,L51779,L,303.1,311.1,1420.0,55.8,113,0,0,0,0,0,0
4601,L51780,L,303.0,311.0,1359.0,44.2,115,1,0,1,0,0,0
4602,M19461,M,303.0,311.1,1372.0,54.3,117,1,0,1,0,0,0
4603,M19462,M,303.0,311.0,1409.0,41.7,120,0,0,0,0,0,0
4604,H34017,H,302.9,311.0,1452.0,58.3,123,0,0,0,0,0,0
4605,L51784,L,302.9,311.0,1820.0,24.6,128,0,0,0,0,0,0
4606,H34019,H,302.9,311.0,1469.0,48.7,130,0,0,0,0,0,0
4607,L51786,L,302.9,311.1,1556.0,45.3,135,0,0,0,0,0,0
4608,L51787,L,303.0,311.1,1980.0,20.2,137,0,0,0,0,0,0
4609,M19468,M,303.0,311.2,1519.0,38.0,139,0,0,0,0,0,0
4610,L51789,L,303.0,311.2,1456.0,44.0,142,0,0,0,0,0,0
4611,L51790,L,303.1,311.2,1394.0,45.3,144,0,0,0,0,0,0
4612,L51791,L,303.0,311.3,1365.0,56.2,146,1,0,1,0,0,0
4613,L51792,L,303.0,311.3,2194.0,16.5,148,0,0,0,0,0,0
4614,L51793,L,303.1,311.3,1403.0,55.6,150,0,0,0,0,0,0
4615,H34028,H,303.0,311.2,1503.0,37.0,152,0,0,0,0,0,0
4616,L51795,L,303.0,311.3,1793.0,29.3,157,0,0,0,0,0,0
4617,L51796,L,303.1,311.4,1829.0,24.5,159,0,0,0,0,0,0
4618,M19477,M,303.1,311.4,1831.0,23.3,161,0,0,0,0,0,0
4619,M19478,M,303.0,311.3,1335.0,53.6,164,1,0,1,0,0,0
4620,H34033,H,303.1,311.3,2056.0,19.7,167,0,0,0,0,0,0
4621,L51800,L,303.1,311.3,1336.0,52.6,172,1,0,1,0,0,0
4622,L51801,L,303.0,311.2,1341.0,51.0,174,1,0,1,0,0,0
4623,M19482,M,303.0,311.1,1526.0,37.3,176,0,0,0,0,0,0
4624,L51803,L,303.0,311.1,1525.0,40.7,179,0,0,0,0,0,0
4625,M19484,M,303.0,311.1,1428.0,39.8,181,0,0,0,0,0,0
4626,L51805,L,303.0,311.2,1511.0,45.7,184,0,0,0,0,0,0
4627,L51806,L,303.0,311.2,1664.0,29.8,186,0,0,0,0,0,0
4628,M19487,M,303.0,311.2,1592.0,38.9,188,0,0,0,0,0,0
4629,M19488,M,303.0,311.1,1597.0,36.7,191,0,0,0,0,0,0
4630,L51809,L,303.0,311.2,1735.0,26.1,194,0,0,0,0,0,0
4631,L51810,L,302.9,311.2,1751.0,23.8,196,0,0,0,0,0,0
4632,L51811,L,303.0,311.2,1383.0,44.6,198,0,0,0,0,0,0
4633,M19492,M,302.9,311.2,1330.0,53.7,200,1,0,1,0,0,0
4634,L51813,L,303.0,311.2,1382.0,50.5,203,0,0,0,0,0,0
4635,L51814,L,303.0,311.2,1755.0,30.4,205,0,0,0,0,0,0
4636,M19495,M,303.0,311.2,1614.0,35.7,207,0,0,0,0,0,0
4637,L51816,L,303.0,311.3,1466.0,43.0,210,0,0,0,0,0,0
4638,M19497,M,303.1,311.3,1847.0,24.7,212,0,0,0,0,0,0
4639,L51818,L,303.1,311.3,1474.0,34.8,215,0,0,0,0,0,0
4640,L51819,L,303.1,311.3,1657.0,31.8,217,0,0,0,0,0,0
4641,L51820,L,303.1,311.2,1435.0,40.1,219,0,0,0,0,0,0
4642,H34055,H,303.1,311.3,1494.0,42.7,221,0,0,0,0,0,0
4643,L51822,L,303.2,311.4,1238.0,54.6,226,1,0,1,0,1,0
4644,L51823,L,303.2,311.4,1324.0,54.2,228,1,0,1,0,1,0
4645,L51824,L,303.2,311.4,1514.0,41.2,230,0,0,0,0,0,0
4646,L51825,L,303.3,311.4,1732.0,25.6,232,0,0,0,0,0,0
4647,L51826,L,303.3,311.4,1497.0,46.0,234,1,1,0,0,0,0
4648,L51827,L,303.3,311.4,1958.0,21.5,0,0,0,0,0,0,0
4649,L51828,L,303.3,311.4,1630.0,32.5,2,0,0,0,0,0,0
4650,M19509,M,303.3,311.4,1395.0,59.1,4,0,0,0,0,0,0
