UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3393,H72425,H,298.2277746973047,308.3721120345544,1605.629850798837,48.37939962946776,125,0,0,0,0,0,0
3394,L66539,L,296.76062026896676,306.7522222516324,1440.7719303964243,50.871455443778146,130,0,0,0,0,0,0
3395,H91664,H,301.0260957348205,311.51310499399403,1542.1562902503388,44.06316384149591,184,0,0,0,0,0,0
3396,H34942,H,300.49457625125547,309.69507459279976,1617.4644367950789,58.02940984264057,105,1,0,0,1,0,0
3397,H78363,H,298.70818365347543,309.5706883868441,1466.0869139851816,42.936505810635495,145,0,0,0,0,0,0
3398,H68596,H,302.0520282514146,312.4055940893054,1317.0901265270775,59.99263817785064,36,0,0,0,0,0,0
3399,L91526,L,299.15644627122475,308.8933899333352,1459.693221660515,33.73611425284273,154,0,0,0,0,0,0
3400,M45255,M,299.73071181635044,309.2429337848419,1518.9283741575439,33.48060574035222,168,0,0,0,0,0,0
3401,L72129,L,299.9666717334041,310.80780267517093,1600.3005942762807,38.07617449179961,134,0,0,0,0,0,0
3402,L95523,L,299.29809451572385,309.14760819957377,1447.88393097641,39.6252054618624,102,0,0,0,0,0,0
3403,H72286,H,300.47173013149916,309.77283703566934,1672.3093446463215,36.78755979073159,150,0,0,0,0,0,0
3404,L96437,L,302.303030291866,311.91846052489166,1370.1177621266258,45.39667877963111,139,0,0,0,0,0,0
3405,M26277,M,297.71503620376313,308.4842408526523,1516.414366454732,38.976793833184594,183,0,0,0,0,0,0
3406,H11643,H,300.977040276948,309.36648707570197,1476.0836966290794,33.92824725048601,215,0,1,0,0,0,0
3407,H33729,H,300.34431733921286,309.9889084336324,1634.709089313998,36.039717809334114,166,0,0,0,0,0,0
3408,H96623,H,300.30752765908943,311.3781103287652,1352.635281921806,52.176231750834376,34,0,0,0,0,0,0
3409,L31818,L,301.7436891397482,311.5754723676449,1542.5634758135923,43.17165844483375,161,0,0,0,0,0,0
3410,L75555,L,300.0985948504343,310.37141158271214,1475.576836810529,23.23723108424342,140,0,0,0,0,0,0
3411,L63629,L,300.9604585238114,312.0472274883486,1652.914094968599,55.10624419336162,87,1,0,0,1,0,0
3412,L65438,L,301.4317292591423,312.32405891253944,1417.1441318777418,44.3350860971092,159,0,0,0,0,0,0
3413,L19457,L,298.99126959923876,308.5512108261988,1541.5318262494436,46.391307908408095,2,0,0,0,0,0,0
3414,L69629,L,300.5983669216276,310.46797336942376,1416.180845956215,49.29071434444059,7,0,0,0,0,0,0
3415,M43922,M,299.4984247855787,310.40318868730776,1518.8062177422848,49.80732111991786,80,0,0,0,0,0,0
3416,M19820,M,299.7346364405602,310.6741059278441,1463.0635127269227,30.80886408797482,186,0,0,0,0,0,0
3417,L42750,L,299.35587720704336,309.2678270817284,1461.4770244742576,29.29785212242924,196,0,0,0,0,0,0
3418,M47790,M,300.94216080819376,310.88861515590133,1301.2564695229353,63.96401189724168,60,0,0,0,0,0,0
3419,L98405,L,300.1632894180365,310.43097311257037,1541.4584064358096,33.019222508547635,232,0,1,0,0,0,0
3420,L44421,L,300.78908806863336,312.15598875865066,1391.776086304815,43.786534701046975,208,1,1,0,0,0,0
3421,M78038,M,299.9649652742085,311.03253139486645,1388.3320384948108,56.314649667929075,97,0,0,0,0,0,0
3422,M92201,M,296.79175797505934,307.4851446788584,1344.4716594441225,35.564940424519804,126,0,0,0,0,0,0
3423,M72325,M,300.0627368321994,308.98406755613547,1394.3950641601014,36.3987755966935,149,0,0,0,0,0,0
3424,L35600,L,300.12707591031364,309.85224250376535,1550.0479766329186,49.26464086647793,190,0,0,0,0,0,0
3425,H39394,H,300.4851918743069,310.262905200617,1545.117328848641,42.12873872243485,66,0,0,0,0,0,0
3426,M89622,M,298.81254161262854,310.231026645232,1566.371096054123,44.95112454765912,216,1,1,0,0,0,0
3427,M46171,M,297.609060566669,307.37019617548935,1397.301910715519,39.1957342368539,73,0,0,0,0,0,0
3428,M71526,M,301.24921328978854,312.50265611286613,1521.4781625572723,34.73633856950906,221,0,1,0,0,0,0
3429,H23149,H,299.4527868869317,308.8820882164006,1438.4616466995878,36.670588888979495,167,0,0,0,0,0,0
3430,M40394,M,300.34248809537,309.8516041377093,1595.4729688338316,51.93975914087994,173,0,0,0,0,0,0
3431,M24396,M,299.4370798402234,309.9185339460366,1542.6013954844302,37.04381210913568,7,0,0,0,0,0,0
3432,H33324,H,299.9878763484528,311.55602305402454,1434.3481673286387,44.28723672387241,132,0,0,0,0,0,0
3433,M57198,M,299.1014293041284,308.8896521748605,1604.0575535318237,30.311995974122247,48,0,0,0,0,0,0
3434,L92705,L,298.06383282169236,305.5010649598312,1550.7344340641325,60.402791429151534,36,1,0,0,1,0,0
3435,M41016,M,300.9474633215373,309.38327991919846,1361.2997173086176,43.18874810354705,102,1,0,1,0,0,0
3436,L13194,L,298.79375982354776,309.0917213797122,1332.8477818668425,43.396120636233704,102,0,0,0,0,0,0
3437,L42398,L,300.3279029617896,308.8531069350079,1365.2314179473383,49.26278726916388,125,1,0,1,0,0,0
3438,M14789,M,300.82092044380414,309.95535761740774,1664.918171652664,35.19104227831448,217,0,1,0,0,0,0
3439,H95695,H,298.8263745687938,308.83871651943207,1398.453737396357,51.93748126590254,168,0,0,0,0,0,0
3440,H74967,H,297.592228731254,305.1428614855075,1687.6140207681822,24.836949824441263,8,0,0,0,0,0,0
3441,L71134,L,304.8521712277061,314.47244543838065,1393.2681416945607,33.85579538176533,190,0,0,0,0,0,0
3442,M80886,M,298.94445624810913,307.77964769024885,1382.6134944722655,31.987722508437272,4,0,0,0,0,0,0
3443,L34977,L,301.24683431720234,309.7476545993016,1587.9952481063262,21.19402191275325,102,0,0,0,0,0,0
3444,H10129,H,303.87892709914024,313.07674265992216,1592.5523310902436,34.71314947857743,167,0,0,0,0,0,0
3445,H69683,H,301.57981549370777,310.51060656863837,1555.5825173633618,39.48048379151703,50,0,0,0,0,0,0
3446,M55331,M,299.3991143823449,309.86859460033725,1567.6110293791644,29.1008148105842,6,0,0,0,0,0,0
3447,H44626,H,299.86576722492975,311.06229401161266,1419.8378224641667,27.656767937058518,132,0,0,0,0,0,0
3448,M58503,M,298.3347855605223,307.9703587089112,1583.3003195480649,40.41075180895417,190,0,0,0,0,0,0
3449,M37549,M,301.7633928539155,311.1672670748687,1523.9996671718602,39.20008487105869,50,0,0,0,0,0,0
3450,L22342,L,301.13254141611736,310.7183364149595,1463.4724610416108,37.3425560500167,121,0,0,0,0,0,0
3451,L46417,L,298.9711483634765,307.86296125553804,1509.4619897784767,27.338682557100483,5,0,0,0,0,0,0
3452,M86514,M,297.91565038580313,306.62690849018344,1606.0645818149278,36.054630321913145,200,0,1,0,0,0,0
3453,M62249,M,297.3575325246726,305.71197807177924,1539.1850602957816,33.33725631007181,53,0,0,0,0,0,0
3454,L62664,L,301.9730280076084,310.6435070492902,1284.2197907299653,40.85878537758253,18,0,0,0,0,0,0
3455,H18833,H,300.2407462579111,311.8727372650237,1589.1227871291876,34.41167707330181,8,0,0,0,0,0,0
3456,L70658,L,300.42996907266553,309.7395480373021,1581.463871346255,39.612460541216294,87,0,0,0,0,0,0
3457,M39473,M,298.3541027482753,305.41247427651155,1462.0935320359447,26.891823911919985,187,0,0,0,0,0,0
3458,M10737,M,297.07299379339116,306.48593685491016,1511.6748293219123,26.031531509354313,215,0,1,0,0,0,0
3459,M56647,M,301.9252271494233,310.33481261266246,1511.2739751159331,45.57539998006612,206,1,1,0,0,0,0
3460,M74054,M,300.0840780739945,310.14356301399164,1302.0540424023231,47.65352416287848,137,0,0,0,0,0,0
3461,L11299,L,301.8144693201152,311.7661156648782,1459.8329690905891,36.07275870174232,177,0,0,0,0,0,0
3462,L73281,L,299.22813374696887,309.2840193846609,1463.7022922053093,40.27636127707738,93,0,0,0,0,0,0
3463,M75875,M,299.5263643139263,309.4856382351811,1484.1273131146704,35.50286804584273,240,0,1,0,0,0,0
3464,M42920,M,301.4265963532413,311.0538860486215,1447.4152236132356,50.972257331197,79,0,0,0,0,0,0
3465,L64836,L,301.46469615930107,310.0088000377611,1566.2841769223382,37.968990327185836,236,1,1,0,0,0,0
3466,M52381,M,301.59513124537193,311.5204771734005,1419.0871101435343,35.01124347130254,237,0,1,0,0,0,0
3467,L94971,L,299.4095974937946,310.4285220829303,1591.0077166023552,49.662988530697845,162,0,0,0,0,0,0
3468,M66298,M,301.22909447530174,313.04276755909694,1561.57420833971,32.25919693311124,234,0,1,0,0,0,0
3469,H34509,H,302.21819893095346,311.98020760364744,1636.0418387801592,41.566163365065975,81,0,0,0,0,0,0
3470,L52095,L,299.7904559766369,309.66084603135323,1673.3799034137053,29.515300106551443,197,0,0,0,0,0,0
3471,L61524,L,298.9730232724519,309.47345045154077,1674.0451821415559,46.64549619941435,129,0,0,0,0,0,0
3472,M76909,M,302.6854952066335,314.1787367661056,1381.4382035631972,48.15418859544492,186,0,0,0,0,0,0
3473,M82618,M,298.6911085328974,308.2048119223928,1534.4185835595129,27.113062016749993,27,0,0,0,0,0,0
3474,M35532,M,301.25895299422893,311.95160431117927,1428.221374368659,25.553582080272914,86,0,0,0,0,0,0
3475,H70285,H,299.8831553789603,309.0603361134359,1828.0299589689118,42.88541703513716,106,0,0,0,0,0,0
3476,H28866,H,296.3168687670309,306.64671775729636,1561.407135898479,59.40818989228657,167,1,0,0,1,0,0
3477,H17593,H,302.2571881349572,313.22779231157557,1641.6311989693795,48.83971072393813,77,0,0,0,0,0,0
3478,M19495,M,294.4842927409053,303.19343213435747,1543.536950349849,37.87665199414388,96,0,0,0,0,0,0
3479,L17837,L,296.03174386648476,305.5065991444665,1236.4556914296863,31.456987258574976,168,0,0,0,0,0,0
3480,L86708,L,301.0546601589613,312.0094432556563,1421.6434968383776,27.838784404732515,24,0,0,0,0,0,0
3481,L28680,L,301.05414239735626,311.6703036278711,1431.4417059313691,47.17074358614414,140,0,0,0,0,0,0
3482,M65476,M,298.7248402842449,309.7607864245598,1460.9864722436373,49.22774118691034,81,0,0,0,0,0,0
3483,L40346,L,300.2956441806065,311.1440838270605,1535.956830025343,33.68840604807934,240,0,1,0,0,0,0
3484,H33412,H,294.937139908444,304.5960363805273,1550.1332724414365,37.532718222897145,121,0,0,0,0,0,0
3485,M98399,M,301.4139509289412,313.61314107733585,1237.2663560283409,40.46956338114703,24,0,0,0,0,0,0
3486,M40804,M,300.4994509741072,310.6363609648606,1476.3080435823938,58.12846458861496,83,0,0,0,0,0,0
3487,L75206,L,299.9087142933324,306.8530053441882,1451.4123878614341,40.651531585430945,176,0,0,0,0,0,0
3488,L20934,L,300.04168296427554,309.75933659189826,1638.1038323702492,30.190481450779572,13,0,0,0,0,0,0
3489,L40723,L,300.98650835238607,310.5173370953867,1559.2244604080431,28.433576960343622,164,0,0,0,0,0,0
3490,L30405,L,299.94219695300427,310.73744612037154,1481.6922477596197,30.887757267969913,35,0,0,0,0,0,0
3491,L28748,L,296.2518889945376,305.80070367933945,1522.368082386268,52.64022009297565,130,0,0,0,0,0,0
3492,M80766,M,304.39266446904503,315.49163446486415,1331.2976962281273,45.13140399078957,162,0,0,0,0,0,0
3493,H56413,H,302.4016016388569,312.95970101126363,1566.1352044831806,36.54506346661639,136,0,0,0,0,0,0
3494,H32354,H,297.43011067609035,306.4300202146203,1460.4461079407229,10.747033638021545,156,1,0,0,1,0,0
3495,M84490,M,299.30972553904684,309.16935220343544,1419.2621227238244,31.473678616751272,201,1,1,0,0,0,0
3496,L98675,L,299.52793161968793,308.7523981754125,1631.4231839836257,43.439694271082615,77,0,0,0,0,0,0
3497,H27388,H,302.1576991330179,312.34245777987155,1527.3580822677593,43.52167614503309,154,0,0,0,0,0,0
3498,H46523,H,295.68146212936045,304.89997126212535,1433.4569069819304,43.434590735046235,167,0,0,0,0,0,0
3499,L67693,L,299.0019834711404,309.07641870164946,1439.5606853750521,26.526952108389736,214,1,1,0,0,0,0
3500,M45732,M,296.47872711332496,306.20642136233454,1536.5906339640494,41.77001390558554,159,0,0,0,0,0,0
3501,L51646,L,299.4298089683433,309.2775857136635,1528.817129647396,30.240895069440164,114,0,0,0,0,0,0
3502,H31021,H,299.0549982138302,311.10593859362825,1502.9425051424444,40.018910275021966,149,0,0,0,0,0,0
3503,H62776,H,300.15938813476544,309.7989029080582,1379.6643611404045,32.32225717039016,160,0,0,0,0,0,0
3504,L29116,L,298.7902512019816,306.8558181143644,1394.4535979890738,50.70431936666122,235,1,1,0,0,1,0
3505,H82009,H,298.49795321721894,309.51377936195325,1425.168602183374,43.37446963990917,51,0,0,0,0,0,0
3506,M98271,M,301.2393133835263,312.2472692853283,1480.3853569247265,38.567673161032054,171,0,0,0,0,0,0
3507,H86620,H,300.90934548188517,308.9304053080883,1495.868893689216,53.80377662957428,21,0,0,0,0,0,0
3508,L54771,L,301.1027966855565,310.4018970643484,1484.002897426512,36.27507487381484,5,0,0,0,0,0,0
3509,H38756,H,299.6461998190183,310.08201037586485,1488.5755038929517,25.849270012862142,45,0,0,0,0,0,0
3510,L92604,L,298.85652283554964,309.3807260967667,1688.124559792107,50.558735355976694,135,0,0,0,0,0,0
3511,L12919,L,299.76229503595846,309.75757127250574,1584.9250086593172,42.52209858681816,208,0,1,0,0,0,0
3512,L33550,L,301.0023241401369,311.02014951907023,1618.8216756548236,36.8132281864677,173,0,0,0,0,0,0
3513,H46524,H,295.6464405980563,304.7078527249731,1546.426399156398,33.56254716564665,156,0,0,0,0,0,0
3514,H64606,H,300.7882238607417,308.388375147286,1507.2402672316248,45.107835431741705,58,0,0,0,0,0,0
3515,H78819,H,300.6182763746696,312.66778369285316,1540.9958239614211,48.136350443375,204,0,1,0,0,0,0
3516,H80227,H,300.12430181217144,309.15563453446475,1522.582017261544,32.332850812141245,109,0,0,0,0,0,0
3517,L33212,L,299.70137315625664,309.8778788463211,1580.7978208611553,45.653402036916596,92,0,0,0,0,0,0
3518,L50118,L,294.8677612281352,304.7089132324758,1402.4859533351566,42.50606101168374,128,0,0,0,0,0,0
3519,L38602,L,299.12029347379917,310.0174910260727,1572.4747094616428,31.70580555973861,32,0,0,0,0,0,0
3520,L27540,L,303.57887742215473,313.6937746356369,1516.7058668777302,40.038584300317304,10,0,0,0,0,0,0
3521,L45829,L,300.0258025911366,310.1792435442286,1319.291296235086,34.533474193065594,211,1,1,0,0,0,0
3522,L66309,L,299.3854203226506,306.75110207464166,1508.5721686631093,52.403382044116086,54,0,0,0,0,0,0
3523,L75403,L,300.0338123911802,309.200473318638,1369.3782199110817,33.51082727200324,125,0,0,0,0,0,0
3524,L81455,L,300.709545737256,311.454178783855,1446.5002326613949,55.088737961295315,3,0,0,0,0,0,0
3525,L32277,L,301.3176404893789,311.97230871445083,1484.080934024506,41.31411430662362,215,0,1,0,0,0,0
3526,L69673,L,299.5422396736841,308.59058685006687,1349.2898131158327,22.544869465348917,149,1,0,0,1,0,0
3527,H27676,H,300.8498392047874,309.27181062206625,1494.6258817093778,18.268813948521263,124,1,0,0,1,0,0
3528,M52844,M,303.35330160552274,313.4798809122457,1506.8468077070509,37.91392856309096,108,0,0,0,0,0,0
3529,H74708,H,302.0125015988654,309.1057275500696,1575.5073731796886,53.33626187108339,8,0,0,0,0,0,0
3530,L19752,L,304.68060043171397,313.5319261793762,1454.6234649715796,52.306198444383114,231,1,1,0,0,1,0
3531,L91548,L,298.6864592832966,310.4466203584519,1527.4475004319488,41.66313078593589,173,0,0,0,0,0,0
3532,M84711,M,303.35237901500403,314.7974463438778,1490.4587250886188,32.629314307347464,64,0,0,0,0,0,0
3533,L50670,L,298.4186527201548,308.90590207891995,1458.1729263798356,35.82701256200644,14,0,0,0,0,0,0
3534,L77603,L,300.7071322934809,311.01446860796216,1332.942270485963,42.07349943879926,114,0,0,0,0,0,0
3535,L41478,L,301.4649530584762,309.5147822739518,1488.8399692670503,50.873064836307925,149,0,0,0,0,0,0
3536,L36439,L,298.97844561619104,308.2377783795419,1574.4512497402502,45.691997766637385,181,0,0,0,0,0,0
3537,L44747,L,300.17592855494854,309.8807599569828,1406.6283209414883,49.68284566197322,135,0,0,0,0,0,0
3538,L39810,L,301.8209222049037,311.1015084554025,1478.2216138701726,46.4367465719204,144,0,0,0,0,0,0
3539,M28302,M,298.5794582033762,308.2292148684683,1492.9512673572365,49.38884906947331,202,1,1,0,0,0,0
3540,L76236,L,303.3387669190953,314.63799134344157,1610.2440631781762,17.388004373434335,65,1,0,0,1,0,0
3541,L74467,L,297.2308067505453,306.688983689274,1503.010782385604,31.074421987948604,95,0,0,0,0,0,0
3542,H44841,H,303.8793828854568,313.53844370490003,1528.8087375313091,28.951872120308078,168,0,0,0,0,0,0
3543,L54713,L,302.0026522695992,312.74218355628295,1499.134395293646,28.001432262386654,165,0,0,0,0,0,0
3544,L59546,L,299.82054884734447,308.40107312874164,1450.7694175026522,40.055701938540274,132,0,0,0,0,0,0
3545,H13048,H,299.1946635775265,308.3544589986877,1386.5526082442489,25.527205902795906,95,0,0,0,0,0,0
3546,L43290,L,298.985943474418,308.24822088666116,1471.4927902595384,30.562337177998362,223,0,1,0,0,0,0
3547,L68906,L,299.72840871948597,309.78400086603773,1539.3359304459207,39.012944851856524,124,0,0,0,0,0,0
3548,L86637,L,299.90300827690237,309.5580462094087,1512.3076367999577,23.9639121202388,222,0,1,0,0,0,0
3549,L39778,L,302.51045249326916,312.19711158392204,1647.9516929714155,35.13831897583148,209,1,1,0,0,0,0
3550,M37425,M,303.93730820076917,313.27245421366666,1594.585203661718,46.38843022754213,42,0,0,0,0,0,0
3551,H93388,H,300.398759841308,309.32792958109326,1624.0557900521476,27.74582487760814,170,0,0,0,0,0,0
3552,L68176,L,298.30874302402117,308.91788594823174,1296.7723390348715,47.96298761221679,213,1,1,0,0,0,0
3553,M22674,M,298.9085479187276,308.57074379976535,1657.9334252383953,31.938263936183763,47,0,0,0,0,0,0
3554,M72402,M,299.6338184307774,310.25283741092477,1526.6811595327144,42.716492367252904,192,0,0,0,0,0,0
3555,L98731,L,297.93975578940643,306.8281284589253,1540.89254624218,28.93796690935306,209,1,1,0,0,0,0
3556,M99907,M,297.64211719578526,306.97687503803564,1589.602734566118,44.53359727804727,215,1,1,0,0,0,0
3557,L43053,L,304.1942544247461,313.9730713968993,1502.1317308413627,36.96417215949939,211,1,1,0,0,0,0
3558,L21957,L,300.6052270518925,310.4773600150763,1392.9619452496681,44.66196954705574,106,0,0,0,0,0,0
3559,L82644,L,298.3337337326393,309.08810245857154,1644.7407633129671,34.54800321305866,121,0,0,0,0,0,0
3560,L63616,L,301.6332071407154,311.20269785112305,1423.1777939876113,45.56062023614818,96,0,0,0,0,0,0
3561,L27829,L,297.6433077503863,308.3900499931972,1401.4282620517488,48.46899721314168,67,0,0,0,0,0,0
3562,H15837,H,297.8079759042579,308.18291991281757,1476.5699084994162,41.19725028655818,28,0,0,0,0,0,0
3563,L74141,L,298.39391519787154,308.28706258778857,1461.3996065453466,35.20458259849414,7,0,0,0,0,0,0
3564,L25032,L,303.3090265617301,312.35772776523356,1500.3806834228126,37.6630522197578,127,0,0,0,0,0,0
3565,L36352,L,299.49423986844323,310.2511151339065,1490.179172036114,27.357352252169115,239,1,1,0,0,0,0
3566,M40215,M,295.116586026195,304.19024855888136,1634.712976756924,42.029184588077456,83,0,0,0,0,0,0
3567,M66319,M,302.4201318663512,312.3988514861939,1545.9322599052211,46.22963275071022,92,0,0,0,0,0,0
3568,M84642,M,299.3872372716753,309.3332968287392,1414.220302086707,55.66269044495701,241,1,0,0,0,1,0
3569,M51247,M,296.30118398824317,306.0940888456259,1427.9495741542405,53.08310564460529,231,1,1,0,0,1,0
3570,H53048,H,299.36663302407317,308.97731330108786,1461.181135234192,30.226796548832606,134,0,0,0,0,0,0
3571,L85532,L,301.0420077932098,310.21993109824814,1461.5798995229509,42.12107472526081,27,0,0,0,0,0,0
3572,M76714,M,300.8080983330659,309.1911618956958,1448.5255863186542,38.670136497436246,46,0,0,0,0,0,0
3573,H45319,H,303.59682995832964,315.00063469117,1389.8257981956406,52.179962225578834,233,0,1,0,0,0,0
3574,H26025,H,298.29446427486016,307.8027408106029,1529.0402137436154,32.90827339441248,5,0,0,0,0,0,0
3575,H19780,H,300.09344024052996,309.9653281454125,1454.4395497461187,48.780809711262265,134,0,0,0,0,0,0
3576,L32706,L,298.60086144284315,308.4666340589092,1404.8198540954957,30.129676343752152,226,1,1,0,0,0,0
3577,L52916,L,296.91561421162555,308.0112185488543,1548.547519509269,38.94018746103516,12,0,0,0,0,0,0
3578,L85503,L,301.7710547446119,313.7042489661295,1584.782199877329,31.154886790055578,159,0,0,0,0,0,0
